"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 22, 2012","243.10","239.40","244.90","238.80","2.47M","1.52%"
"Aug 21, 2012","239.45","240.88","243.85","238.55","2.57M","-0.37%"
"Aug 20, 2012","240.35","241.37","241.65","238.20","1.89M","-0.34%"
"Aug 17, 2012","241.17","240.60","243.35","240.47","3.09M","-0.16%"
"Aug 16, 2012","241.55","237.72","242.82","236.20","4.31M","1.74%"
"Aug 15, 2012","237.42","232.26","238.14","232.25","3.27M","1.81%"
"Aug 14, 2012","233.19","234.71","236.72","232.62","2.75M","0.32%"
"Aug 13, 2012","232.44","232.23","234.37","231.00","2.00M","-0.13%"
"Aug 10, 2012","232.75","233.08","234.85","231.43","1.85M","-0.56%"
"Aug 09, 2012","234.06","233.93","235.99","233.50","1.55M","-0.14%"
"Aug 08, 2012","234.38","235.29","236.45","233.59","1.53M","-0.92%"
"Aug 07, 2012","236.56","234.13","238.00","233.25","2.06M","1.10%"
"Aug 06, 2012","233.99","235.56","235.74","233.81","1.84M","-0.42%"
"Aug 03, 2012","234.97","234.03","236.49","233.03","2.83M","1.80%"
"Aug 02, 2012","230.81","230.56","234.34","228.66","3.05M","-0.55%"
"Aug 01, 2012","232.09","234.14","234.38","230.70","2.54M","-0.52%"
"Jul 31, 2012","233.30","235.10","236.30","231.61","3.46M","-1.18%"
"Jul 30, 2012","236.09","237.00","240.74","234.07","3.74M","-0.52%"
"Jul 27, 2012","237.32","225.25","238.34","224.50","11.32M","7.87%"
"Jul 26, 2012","220.01","220.00","221.45","214.95","6.94M","1.36%"
"Jul 25, 2012","217.05","222.00","222.50","215.91","3.65M","-2.69%"
"Jul 24, 2012","223.04","226.27","226.61","221.23","5.02M","-1.31%"
"Jul 23, 2012","226.01","224.72","226.58","221.54","5.52M","-1.00%"
"Jul 20, 2012","228.29","225.36","229.39","225.29","4.17M","0.94%"
"Jul 19, 2012","226.17","220.73","227.50","220.69","5.45M","4.00%"
"Jul 18, 2012","217.47","216.15","218.67","215.71","2.10M","0.25%"
"Jul 17, 2012","216.93","217.45","217.94","213.96","1.99M","0.43%"
"Jul 16, 2012","216.01","216.60","218.31","214.46","2.00M","-1.09%"
"Jul 13, 2012","218.39","215.63","219.31","213.88","2.22M","1.41%"
"Jul 12, 2012","215.36","216.61","217.30","212.61","2.62M","-1.38%"
"Jul 11, 2012","218.37","218.95","221.74","215.34","2.73M","-0.51%"
"Jul 10, 2012","219.50","226.25","227.14","218.28","2.98M","-2.47%"
"Jul 09, 2012","225.05","225.00","226.00","223.45","1.92M","0.00%"
"Jul 06, 2012","225.05","226.35","228.90","224.18","3.20M","-0.89%"
"Jul 05, 2012","227.06","228.62","230.50","226.53","2.68M","-1.08%"
"Jul 03, 2012","229.53","229.14","229.53","227.59","1.34M","0.09%"
"Jul 02, 2012","229.32","229.30","229.34","226.34","2.33M","0.42%"
"Jun 29, 2012","228.35","224.70","228.35","223.71","3.62M","3.18%"
"Jun 28, 2012","221.31","223.92","224.62","218.75","3.00M","-1.91%"
"Jun 27, 2012","225.62","225.01","227.50","223.30","2.80M","0.00%"
"Jun 26, 2012","225.61","221.45","226.39","221.45","3.76M","2.52%"
"Jun 25, 2012","220.07","220.30","221.59","218.00","2.38M","-0.94%"
"Jun 22, 2012","222.16","221.83","222.51","219.35","2.19M","0.72%"
"Jun 21, 2012","220.57","223.84","226.03","220.52","2.84M","-1.10%"
"Jun 20, 2012","223.02","224.51","224.74","220.84","2.45M","-0.45%"
"Jun 19, 2012","224.03","223.26","225.20","221.66","2.72M","0.62%"
"Jun 18, 2012","222.66","217.28","223.76","216.73","3.37M","1.97%"
"Jun 15, 2012","218.35","215.29","219.33","214.46","3.79M","1.82%"
"Jun 14, 2012","214.45","215.26","216.50","212.56","3.06M","-0.13%"
"Jun 13, 2012","214.73","215.52","217.38","213.52","2.33M","-0.78%"
"Jun 12, 2012","216.42","217.65","218.00","214.52","2.83M","-0.04%"
"Jun 11, 2012","216.50","217.49","220.87","215.20","3.75M","-0.91%"
"Jun 08, 2012","218.48","218.61","219.42","216.66","2.88M","-0.15%"
"Jun 07, 2012","218.80","219.65","221.49","218.11","3.51M","0.53%"
"Jun 06, 2012","217.64","214.63","218.40","214.52","2.72M","2.08%"
"Jun 05, 2012","213.21","213.85","216.86","211.16","3.55M","-0.63%"
"Jun 04, 2012","214.57","207.40","215.35","206.37","4.30M","3.05%"
"Jun 01, 2012","208.22","208.44","211.23","207.30","3.95M","-2.20%"
"May 31, 2012","212.91","209.48","213.79","207.11","4.94M","1.76%"
"May 30, 2012","209.23","212.14","212.98","207.75","4.09M","-2.57%"
"May 29, 2012","214.75","214.30","216.55","212.29","2.70M","0.87%"
"May 25, 2012","212.89","214.99","215.98","212.22","2.17M","-1.09%"
"May 24, 2012","215.24","216.98","217.66","212.70","3.14M","-0.94%"
"May 23, 2012","217.28","214.71","217.55","211.18","4.24M","0.91%"
"May 22, 2012","215.33","218.31","218.87","213.96","3.73M","-1.27%"
"May 21, 2012","218.11","214.03","219.98","212.82","3.58M","1.99%"
"May 18, 2012","213.85","219.41","219.63","212.81","5.23M","-2.07%"
"May 17, 2012","218.36","225.05","226.00","218.09","4.51M","-2.54%"
"May 16, 2012","224.06","225.00","228.00","222.50","5.26M","-0.15%"
"May 15, 2012","224.39","226.50","230.61","223.00","5.72M","0.65%"
"May 14, 2012","222.93","225.60","227.29","222.51","3.10M","-2.09%"
"May 11, 2012","227.68","225.95","230.68","225.73","4.20M","0.44%"
"May 10, 2012","226.69","223.91","229.08","221.95","4.65M","1.66%"
"May 09, 2012","222.98","220.59","225.78","220.16","3.71M","-0.41%"
"May 08, 2012","223.90","223.15","225.39","218.20","4.52M","-0.56%"
"May 07, 2012","225.16","222.36","226.87","222.29","3.31M","0.52%"
"May 04, 2012","223.99","227.80","229.72","223.74","4.59M","-2.38%"
"May 03, 2012","229.45","229.74","232.53","228.03","4.06M","-0.35%"
"May 02, 2012","230.25","227.82","231.44","227.40","4.59M","0.09%"
"May 01, 2012","230.04","229.40","232.97","228.40","6.76M","-0.80%"
"Apr 30, 2012","231.90","223.95","233.84","223.05","9.77M","2.23%"
"Apr 27, 2012","226.85","224.83","228.69","220.22","22.11M","15.75%"
"Apr 26, 2012","195.99","193.57","196.36","193.02","10.23M","0.81%"
"Apr 25, 2012","194.42","191.67","194.80","191.60","3.96M","2.15%"
"Apr 24, 2012","190.33","188.68","190.70","186.51","3.38M","1.11%"
"Apr 23, 2012","188.24","188.99","188.99","185.51","3.48M","-0.92%"
"Apr 20, 2012","189.98","192.34","193.48","189.80","3.24M","-0.59%"
"Apr 19, 2012","191.10","192.93","194.55","189.75","4.00M","0.02%"
"Apr 18, 2012","191.07","188.82","193.45","188.74","4.00M","1.42%"
"Apr 17, 2012","188.39","187.21","190.04","186.87","2.83M","1.56%"
"Apr 16, 2012","185.50","189.01","189.47","183.65","4.04M","-1.57%"
"Apr 13, 2012","188.46","189.90","189.94","186.26","3.43M","-1.17%"
"Apr 12, 2012","190.69","188.06","192.26","185.61","4.03M","1.45%"
"Apr 11, 2012","187.97","189.63","191.97","186.79","4.34M","0.53%"
"Apr 10, 2012","186.98","192.75","193.52","186.57","4.46M","-2.55%"
"Apr 09, 2012","191.87","192.02","194.20","190.50","3.14M","-1.30%"
"Apr 05, 2012","194.39","193.55","196.03","193.55","3.22M","0.21%"
"Apr 04, 2012","193.99","196.95","197.68","192.36","5.46M","-2.84%"
"Apr 03, 2012","199.66","198.24","202.39","197.50","5.00M","0.81%"
"Apr 02, 2012","198.05","198.02","199.90","197.00","6.43M","-2.20%"
"Mar 30, 2012","202.51","205.02","206.85","201.87","4.44M","-1.03%"
"Mar 29, 2012","204.61","201.28","205.31","200.63","5.71M","1.72%"
"Mar 28, 2012","201.16","206.14","207.00","200.31","6.25M","-2.08%"
"Mar 27, 2012","205.44","203.59","209.85","202.88","9.60M","1.27%"
"Mar 26, 2012","202.87","196.48","202.97","195.50","7.62M","4.01%"
"Mar 23, 2012","195.04","192.01","196.20","191.80","5.98M","1.37%"
"Mar 22, 2012","192.40","190.54","194.06","190.26","3.74M","0.35%"
"Mar 21, 2012","191.73","192.50","194.28","191.26","4.22M","-0.31%"
"Mar 20, 2012","192.33","184.88","194.41","182.88","9.17M","3.67%"
"Mar 19, 2012","185.52","183.45","186.68","183.00","3.90M","0.25%"
"Mar 16, 2012","185.05","183.28","185.68","182.35","4.93M","0.34%"
"Mar 15, 2012","184.43","182.02","184.43","180.30","4.16M","1.19%"
"Mar 14, 2012","182.26","183.65","184.32","181.14","3.70M","-1.26%"
"Mar 13, 2012","184.59","183.92","184.87","180.77","4.40M","0.65%"
"Mar 12, 2012","183.39","184.13","185.40","182.20","2.59M","-0.50%"
"Mar 09, 2012","184.32","186.79","187.20","183.44","4.51M","-1.77%"
"Mar 08, 2012","187.64","184.17","188.38","183.80","4.22M","2.11%"
"Mar 07, 2012","183.77","182.65","185.50","182.40","4.95M","1.48%"
"Mar 06, 2012","181.09","178.68","183.50","178.04","5.61M","0.46%"
"Mar 05, 2012","180.26","179.00","181.82","178.18","4.68M","0.54%"
"Mar 02, 2012","179.30","179.48","181.84","178.92","3.66M","-0.41%"
"Mar 01, 2012","180.04","179.89","180.49","176.58","4.94M","0.19%"
"Feb 29, 2012","179.69","183.89","184.00","179.01","5.30M","-2.24%"
"Feb 28, 2012","183.80","178.90","184.29","177.95","5.76M","2.95%"
"Feb 27, 2012","178.53","177.54","179.19","176.50","3.71M","-0.33%"
"Feb 24, 2012","179.13","179.70","180.74","178.37","3.67M","0.13%"
"Feb 23, 2012","178.89","179.64","180.75","176.96","5.16M","-0.94%"
"Feb 22, 2012","180.58","181.95","182.99","180.29","5.79M","-0.92%"
"Feb 21, 2012","182.26","182.65","184.75","180.58","6.76M","-0.13%"
"Feb 17, 2012","182.50","180.09","183.41","179.36","7.42M","1.43%"
"Feb 16, 2012","179.93","177.79","181.68","175.14","12.57M","-2.46%"
"Feb 15, 2012","184.47","191.29","191.54","183.26","7.80M","-3.57%"
"Feb 14, 2012","191.30","191.08","193.57","186.10","9.53M","-0.15%"
"Feb 13, 2012","191.59","187.17","192.50","185.68","6.07M","3.26%"
"Feb 10, 2012","185.54","183.42","187.63","182.52","5.80M","0.30%"
"Feb 09, 2012","184.98","184.50","185.69","181.76","7.19M","-0.27%"
"Feb 08, 2012","185.48","184.95","186.49","182.91","5.48M","0.70%"
"Feb 07, 2012","184.19","182.65","184.94","182.06","5.10M","0.57%"
"Feb 06, 2012","183.14","186.28","186.56","182.92","5.31M","-2.42%"
"Feb 03, 2012","187.68","182.83","187.90","181.89","8.12M","3.28%"
"Feb 02, 2012","181.72","179.65","181.94","176.80","8.74M","1.26%"
"Feb 01, 2012","179.46","173.81","179.95","172.00","21.34M","-7.70%"
"Jan 31, 2012","194.44","194.00","195.63","189.70","12.77M","1.19%"
"Jan 30, 2012","192.15","193.68","195.00","190.13","5.43M","-1.65%"
"Jan 27, 2012","195.37","193.09","196.50","192.33","4.66M","1.06%"
"Jan 26, 2012","193.32","189.30","194.85","188.73","5.88M","2.94%"
"Jan 25, 2012","187.80","186.99","188.17","184.61","4.31M","0.43%"
"Jan 24, 2012","187.00","185.00","188.41","183.82","4.68M","0.49%"
"Jan 23, 2012","186.09","190.79","191.73","185.23","4.59M","-2.53%"
"Jan 20, 2012","190.93","190.71","192.90","189.04","5.61M","-1.81%"
"Jan 19, 2012","194.45","190.88","195.94","190.36","7.10M","2.64%"
"Jan 18, 2012","189.44","181.94","190.25","181.12","7.48M","4.28%"
"Jan 17, 2012","181.66","180.15","183.30","178.51","5.65M","1.82%"
"Jan 13, 2012","178.42","175.81","178.80","173.50","4.75M","1.42%"
"Jan 12, 2012","175.93","179.42","179.49","175.75","5.39M","-1.66%"
"Jan 11, 2012","178.90","179.64","180.77","178.19","3.10M","-0.25%"
"Jan 10, 2012","179.34","181.10","182.40","177.10","3.99M","0.44%"
"Jan 09, 2012","178.56","182.76","184.37","177.00","5.06M","-2.22%"
"Jan 06, 2012","182.61","178.07","184.65","177.50","7.01M","2.82%"
"Jan 05, 2012","177.61","175.94","178.25","174.05","3.81M","0.06%"
"Jan 04, 2012","177.51","179.21","180.50","176.06","4.21M","-0.85%"
"Jan 03, 2012","179.03","175.89","179.47","175.55","5.11M","3.43%"
"Dec 30, 2011","173.10","173.36","175.17","172.49","4.28M","-0.44%"
"Dec 29, 2011","173.86","169.62","174.55","166.97","8.21M","-0.02%"
"Dec 28, 2011","173.89","176.39","176.65","172.28","3.66M","-1.35%"
"Dec 27, 2011","176.27","177.73","178.59","176.16","2.95M","-0.57%"
"Dec 23, 2011","177.28","179.22","179.68","175.60","3.50M","-0.98%"
"Dec 22, 2011","179.03","175.09","179.67","174.21","4.70M","2.68%"
"Dec 21, 2011","174.35","181.92","183.50","172.49","8.07M","-4.48%"
"Dec 20, 2011","182.52","182.69","183.17","180.54","4.60M","1.78%"
"Dec 19, 2011","179.33","182.00","183.17","179.00","4.54M","-1.06%"
"Dec 16, 2011","181.26","182.42","184.41","180.31","6.67M","0.00%"
"Dec 15, 2011","181.26","182.05","184.80","179.53","7.26M","0.58%"
"Dec 14, 2011","180.21","179.00","180.75","170.25","11.62M","-0.17%"
"Dec 13, 2011","180.51","188.56","189.68","178.50","9.31M","-4.75%"
"Dec 12, 2011","189.52","190.03","191.15","187.63","4.34M","-1.82%"
"Dec 09, 2011","193.03","191.21","193.95","188.40","5.16M","1.34%"
"Dec 08, 2011","190.48","193.57","195.89","190.08","4.36M","-2.48%"
"Dec 07, 2011","195.32","191.03","196.71","189.12","6.43M","1.73%"
"Dec 06, 2011","191.99","195.98","198.32","190.11","5.20M","-2.17%"
"Dec 05, 2011","196.24","198.86","199.00","193.67","5.92M","0.11%"
"Dec 02, 2011","196.03","197.07","199.66","195.18","7.53M","-0.56%"
"Dec 01, 2011","197.13","191.85","198.07","191.59","7.33M","2.52%"
"Nov 30, 2011","192.29","194.76","195.30","188.75","7.72M","2.07%"
"Nov 29, 2011","188.39","194.78","195.50","187.30","6.58M","-2.97%"
"Nov 28, 2011","194.15","191.65","194.62","190.54","7.21M","6.44%"
"Nov 25, 2011","182.40","190.41","190.83","181.51","4.97M","-3.49%"
"Nov 23, 2011","188.99","193.06","194.60","187.89","8.01M","-1.74%"
"Nov 22, 2011","192.34","186.95","194.04","183.58","9.92M","1.63%"
"Nov 21, 2011","189.25","193.29","193.36","185.05","11.32M","-4.00%"
"Nov 18, 2011","197.14","205.33","205.34","197.11","8.44M","-3.61%"
"Nov 17, 2011","204.52","212.51","212.90","202.10","7.99M","-3.52%"
"Nov 16, 2011","211.99","216.27","216.97","211.23","5.51M","-2.68%"
"Nov 15, 2011","217.83","218.00","220.33","214.26","5.74M","-0.50%"
"Nov 14, 2011","218.93","215.65","222.35","214.25","6.52M","0.71%"
"Nov 11, 2011","217.39","212.52","217.88","210.31","5.17M","3.13%"
"Nov 10, 2011","210.79","213.50","214.06","208.10","5.04M","-0.20%"
"Nov 09, 2011","211.22","214.95","215.70","210.60","4.69M","-3.11%"
"Nov 08, 2011","217.99","219.20","219.35","215.21","3.92M","0.46%"
"Nov 07, 2011","217.00","216.84","220.20","214.00","3.86M","0.24%"
"Nov 04, 2011","216.48","217.65","218.23","214.33","4.07M","-0.83%"
"Nov 03, 2011","218.29","216.31","218.50","213.02","5.32M","1.24%"
"Nov 02, 2011","215.62","215.55","216.79","212.72","6.13M","1.66%"
"Nov 01, 2011","212.10","208.11","216.21","207.43","8.52M","-0.66%"
"Oct 31, 2011","213.51","215.79","218.89","213.04","7.35M","-1.75%"
"Oct 28, 2011","217.32","206.53","218.40","205.75","9.89M","5.10%"
"Oct 27, 2011","206.78","204.26","208.60","201.10","10.78M","4.22%"
"Oct 26, 2011","198.40","203.69","207.58","196.51","24.14M","-12.66%"
"Oct 25, 2011","227.15","238.59","239.01","225.89","14.01M","-4.40%"
"Oct 24, 2011","237.61","236.02","240.47","234.00","4.98M","1.21%"
"Oct 21, 2011","234.78","236.91","237.00","230.60","4.57M","0.50%"
"Oct 20, 2011","233.61","232.13","234.74","229.80","4.53M","0.90%"
"Oct 19, 2011","231.53","240.67","243.33","229.25","6.72M","-5.06%"
"Oct 18, 2011","243.88","242.31","244.61","236.62","4.61M","0.64%"
"Oct 17, 2011","242.33","244.29","246.71","240.67","4.78M","-1.78%"
"Oct 14, 2011","246.71","240.87","246.71","240.18","5.93M","4.47%"
"Oct 13, 2011","236.15","237.00","239.68","235.23","4.84M","-0.28%"
"Oct 12, 2011","236.81","236.64","241.84","234.33","6.51M","0.56%"
"Oct 11, 2011","235.48","230.60","236.75","229.00","5.01M","1.80%"
"Oct 10, 2011","231.32","226.23","232.80","224.10","5.15M","2.93%"
"Oct 07, 2011","224.74","222.48","227.90","218.41","6.79M","1.46%"
"Oct 06, 2011","221.51","220.28","223.62","217.55","6.85M","0.92%"
"Oct 05, 2011","219.50","212.53","220.17","208.48","6.51M","3.29%"
"Oct 04, 2011","212.50","209.62","215.00","200.43","8.72M","0.25%"
"Oct 03, 2011","211.98","217.01","221.60","211.39","6.63M","-1.97%"
"Sep 30, 2011","216.23","218.19","223.00","215.21","6.55M","-2.79%"
"Sep 29, 2011","222.44","234.17","234.30","216.29","9.38M","-3.16%"
"Sep 28, 2011","229.71","226.35","235.81","225.60","14.44M","2.45%"
"Sep 27, 2011","224.21","234.22","234.75","222.40","7.84M","-2.45%"
"Sep 26, 2011","229.85","227.48","230.24","221.40","5.79M","2.79%"
"Sep 23, 2011","223.61","220.51","224.49","219.06","6.47M","0.17%"
"Sep 22, 2011","223.23","224.72","228.79","219.00","8.26M","-3.73%"
"Sep 21, 2011","231.87","234.51","240.52","231.81","5.88M","-0.59%"
"Sep 20, 2011","233.25","240.80","241.05","231.03","7.39M","-3.49%"
"Sep 19, 2011","241.69","237.11","244.00","232.88","8.22M","1.00%"
"Sep 16, 2011","239.30","227.57","240.44","226.74","11.76M","5.52%"
"Sep 15, 2011","226.78","223.99","227.20","221.25","5.61M","1.89%"
"Sep 14, 2011","222.57","220.22","224.99","216.72","5.88M","1.38%"
"Sep 13, 2011","219.53","217.79","219.95","215.01","4.84M","1.37%"
"Sep 12, 2011","216.56","208.75","216.66","208.65","5.34M","2.45%"
"Sep 09, 2011","211.39","215.05","216.96","209.75","4.58M","-2.70%"
"Sep 08, 2011","217.26","218.30","220.64","216.34","4.41M","-1.20%"
"Sep 07, 2011","219.90","218.80","220.19","214.22","5.30M","1.72%"
"Sep 06, 2011","216.18","204.77","216.60","204.47","6.22M","2.94%"
"Sep 02, 2011","210.00","208.94","210.69","207.00","4.24M","-1.20%"
"Sep 01, 2011","212.54","215.28","217.64","211.62","5.28M","-1.25%"
"Aug 31, 2011","215.23","212.27","216.17","211.35","7.41M","2.04%"
"Aug 30, 2011","210.92","205.78","212.49","204.32","5.92M","2.13%"
"Aug 29, 2011","206.53","202.82","206.67","202.55","4.52M","3.64%"
"Aug 26, 2011","199.27","191.24","199.72","189.60","5.31M","3.77%"
"Aug 25, 2011","192.03","194.41","196.99","191.07","3.76M","-0.88%"
"Aug 24, 2011","193.73","193.89","196.31","190.17","6.25M","0.09%"
"Aug 23, 2011","193.55","178.92","194.84","178.52","7.35M","9.02%"
"Aug 22, 2011","177.54","182.83","184.20","177.10","5.31M","-0.78%"
"Aug 19, 2011","178.93","180.29","190.00","177.55","7.25M","-1.97%"
"Aug 18, 2011","182.52","191.21","191.34","179.72","8.28M","-6.84%"
"Aug 17, 2011","195.93","198.53","199.60","193.74","3.99M","-0.89%"
"Aug 16, 2011","197.68","201.14","201.39","194.75","5.21M","-2.60%"
"Aug 15, 2011","202.95","202.06","205.28","198.32","4.79M","0.32%"
"Aug 12, 2011","202.30","200.28","204.56","197.21","5.62M","1.99%"
"Aug 11, 2011","198.36","197.01","200.85","191.36","7.40M","2.18%"
"Aug 10, 2011","194.13","200.76","202.40","193.60","8.76M","-5.34%"
"Aug 09, 2011","205.09","196.70","205.09","190.46","10.50M","5.88%"
"Aug 08, 2011","193.70","196.40","200.39","190.05","10.43M","-4.44%"
"Aug 05, 2011","202.70","204.67","207.32","194.84","10.02M","0.61%"
"Aug 04, 2011","201.48","206.73","208.00","201.45","6.58M","-4.04%"
"Aug 03, 2011","209.96","212.97","214.83","205.54","8.20M","-0.82%"
"Aug 02, 2011","211.70","220.32","222.43","211.30","6.59M","-4.35%"
"Aug 01, 2011","221.32","225.00","227.45","217.66","5.79M","-0.54%"
"Jul 29, 2011","222.52","221.29","225.75","219.51","5.17M","-0.62%"
"Jul 28, 2011","223.90","223.27","225.95","220.23","5.36M","0.62%"
"Jul 27, 2011","222.52","224.39","227.20","219.62","12.96M","3.89%"
"Jul 26, 2011","214.18","214.99","215.60","210.35","9.86M","0.32%"
"Jul 25, 2011","213.49","215.49","216.08","213.00","3.35M","-1.40%"
"Jul 22, 2011","216.52","213.86","217.95","211.11","3.60M","1.55%"
"Jul 21, 2011","213.21","216.74","217.09","211.07","4.55M","-1.09%"
"Jul 20, 2011","215.55","220.05","220.20","214.41","3.38M","-1.15%"
"Jul 19, 2011","218.06","213.77","218.40","213.77","4.44M","3.09%"
"Jul 18, 2011","211.53","212.53","213.39","208.29","2.90M","-0.63%"
"Jul 15, 2011","212.87","213.08","214.53","209.29","4.08M","1.18%"
"Jul 14, 2011","210.38","213.58","215.91","209.38","3.90M","-1.46%"
"Jul 13, 2011","213.50","214.70","216.83","212.14","4.23M","1.07%"
"Jul 12, 2011","211.23","214.64","215.65","211.12","3.99M","-0.62%"
"Jul 11, 2011","212.55","216.74","217.50","211.00","4.03M","-2.63%"
"Jul 08, 2011","218.28","214.30","218.32","213.25","3.71M","0.71%"
"Jul 07, 2011","216.74","215.09","217.80","215.09","3.15M","1.19%"
"Jul 06, 2011","214.19","212.12","214.40","211.01","2.61M","0.47%"
"Jul 05, 2011","213.19","208.76","214.45","208.73","3.59M","1.77%"
"Jul 01, 2011","209.49","205.55","210.27","203.61","4.01M","2.45%"
"Jun 30, 2011","204.49","200.78","205.20","200.50","4.45M","0.15%"
"Jun 29, 2011","204.18","202.67","206.25","201.03","4.61M","0.90%"
"Jun 28, 2011","202.35","201.92","202.88","200.60","3.83M","0.55%"
"Jun 27, 2011","201.25","194.50","202.58","194.03","6.10M","4.52%"
"Jun 24, 2011","192.55","193.88","194.92","191.35","3.62M","-0.83%"
"Jun 23, 2011","194.16","189.50","194.46","188.30","4.62M","1.32%"
"Jun 22, 2011","191.63","193.96","195.20","191.32","3.13M","-1.34%"
"Jun 21, 2011","194.23","188.30","195.00","187.12","4.18M","3.47%"
"Jun 20, 2011","187.72","185.96","188.85","185.57","2.83M","0.72%"
"Jun 17, 2011","186.37","186.51","187.39","184.64","6.33M","1.48%"
"Jun 16, 2011","183.65","185.74","187.00","181.59","6.03M","-1.25%"
"Jun 15, 2011","185.98","188.04","192.45","185.30","6.32M","-2.10%"
"Jun 14, 2011","189.96","188.99","190.72","187.07","3.96M","1.97%"
"Jun 13, 2011","186.29","186.81","189.31","184.86","3.87M","-0.13%"
"Jun 10, 2011","186.53","189.25","190.77","186.28","3.76M","-1.66%"
"Jun 09, 2011","189.68","189.74","191.76","185.71","4.19M","0.87%"
"Jun 08, 2011","188.05","187.45","189.81","186.32","3.72M","0.27%"
"Jun 07, 2011","187.55","185.72","190.63","185.52","4.87M","1.00%"
"Jun 06, 2011","185.69","188.01","189.85","185.18","3.71M","-1.40%"
"Jun 03, 2011","188.32","191.23","193.21","187.62","4.98M","-2.75%"
"Jun 02, 2011","193.65","192.28","194.44","190.56","3.05M","0.65%"
"Jun 01, 2011","192.40","196.06","197.26","192.05","3.45M","-2.18%"
"May 31, 2011","196.69","195.94","198.44","195.03","3.41M","1.32%"
"May 27, 2011","194.13","194.76","196.12","193.50","2.35M","-0.45%"
"May 26, 2011","195.00","191.24","196.45","190.88","4.08M","1.43%"
"May 25, 2011","192.26","193.57","194.35","191.14","4.66M","-0.52%"
"May 24, 2011","193.27","197.00","197.00","193.00","2.97M","-1.50%"
"May 23, 2011","196.22","195.56","197.29","192.02","4.23M","-1.22%"
"May 20, 2011","198.65","197.95","199.80","197.24","3.38M","-0.08%"
"May 19, 2011","198.81","198.33","199.95","197.55","3.70M","0.87%"
"May 18, 2011","197.09","194.13","198.28","193.25","4.96M","1.17%"
"May 17, 2011","194.81","191.82","195.98","191.76","7.08M","1.19%"
"May 16, 2011","192.51","200.54","200.90","191.37","9.39M","-4.96%"
"May 13, 2011","202.56","205.70","206.39","202.36","4.13M","-1.70%"
"May 12, 2011","206.07","204.22","206.19","200.62","4.82M","0.83%"
"May 11, 2011","204.38","203.12","205.50","202.25","4.81M","0.22%"
"May 10, 2011","203.94","201.94","205.29","201.56","5.89M","1.56%"
"May 09, 2011","200.80","198.34","202.36","196.78","5.83M","1.62%"
"May 06, 2011","197.60","199.10","199.56","196.56","4.02M","0.25%"
"May 05, 2011","197.11","198.66","201.00","196.12","4.64M","-1.43%"
"May 04, 2011","199.97","198.25","201.86","195.37","6.55M","0.77%"
"May 03, 2011","198.45","201.00","202.59","196.69","6.05M","-1.36%"
"May 02, 2011","201.19","196.57","203.42","196.18","9.40M","2.75%"
"Apr 29, 2011","195.81","194.38","196.59","193.78","6.64M","0.38%"
"Apr 28, 2011","195.07","195.96","196.79","192.27","7.28M","-0.79%"
"Apr 27, 2011","196.63","183.20","197.80","182.75","23.62M","7.86%"
"Apr 26, 2011","182.30","186.27","186.42","180.74","11.24M","-1.68%"
"Apr 25, 2011","185.42","185.65","186.35","183.77","3.44M","-0.25%"
"Apr 21, 2011","185.89","184.56","185.97","183.05","3.35M","1.10%"
"Apr 20, 2011","183.87","181.62","185.00","181.59","4.07M","2.82%"
"Apr 19, 2011","178.82","178.35","179.47","176.60","2.65M","0.27%"
"Apr 18, 2011","178.34","178.38","178.91","175.37","4.62M","-0.93%"
"Apr 15, 2011","180.01","181.00","181.78","179.02","4.27M","-1.00%"
"Apr 14, 2011","181.82","181.39","182.08","179.36","3.59M","-0.26%"
"Apr 13, 2011","182.29","180.83","182.88","179.80","4.23M","1.00%"
"Apr 12, 2011","180.48","183.06","184.59","179.42","5.34M","-1.93%"
"Apr 11, 2011","184.04","184.86","186.49","181.85","3.30M","-0.36%"
"Apr 08, 2011","184.71","185.26","186.22","182.78","3.73M","-0.11%"
"Apr 07, 2011","184.91","182.78","185.17","181.76","4.57M","1.18%"
"Apr 06, 2011","182.76","186.15","188.27","181.12","5.43M","-1.37%"
"Apr 05, 2011","185.29","182.10","186.36","181.80","5.57M","1.28%"
"Apr 04, 2011","182.94","180.89","183.61","180.69","4.19M","1.56%"
"Apr 01, 2011","180.13","181.58","183.25","178.59","5.69M","0.00%"
"Mar 31, 2011","180.13","179.31","181.57","178.50","4.83M","0.40%"
"Mar 30, 2011","179.42","177.78","181.16","177.66","6.86M","2.75%"
"Mar 29, 2011","174.62","170.73","174.84","170.07","4.89M","3.11%"
"Mar 28, 2011","169.35","171.80","172.50","169.25","3.40M","-0.95%"
"Mar 25, 2011","170.98","171.64","173.49","170.30","4.29M","-0.07%"
"Mar 24, 2011","171.10","168.21","172.00","167.36","6.29M","3.50%"
"Mar 23, 2011","165.32","162.30","166.26","160.82","4.72M","1.67%"
"Mar 22, 2011","162.60","164.07","164.44","162.25","3.61M","-1.17%"
"Mar 21, 2011","164.53","163.37","165.79","161.72","4.06M","1.67%"
"Mar 18, 2011","161.82","161.19","163.54","160.59","7.45M","0.53%"
"Mar 17, 2011","160.97","165.91","166.30","160.78","6.47M","-2.26%"
"Mar 16, 2011","164.70","164.70","168.14","162.87","5.21M","-0.23%"
"Mar 15, 2011","165.08","161.39","166.88","160.76","4.94M","-0.99%"
